-8.222541048267787214e-03
-5.129861536216561921e-04
-1.925677475110110920e-02
1.851950011925763973e-03
1.446679299015023439e-03
-1.079184927780375315e-02
-4.495901077140435596e-04
1.834477890813175985e-03
1.207317439566815004e-02
2.099250622702837198e-03
-2.743453132581919265e-03
3.203786404994693297e-03
6.508845748988175382e-03
-3.962387635045645947e-05
-1.721823385854584759e-03
-1.045887315958736637e-02
-1.650197571837725991e-03
-3.227586059265098641e-03
